ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
DOCS;DOCS-8859;atlas users terminate hanging new cluster request atlas cluster fails deploy user click terminate add single sentence new cluster steps;Task;2016-09-24T17:43:21.000+0000;Closed;2017-08-23T23:49:08.000+0000;Major - P3;0.1;3;2;0;0;0;21;1;0;4
DOCS;DOCS-8779;choose optimal condition first one https docs mongodb com manual reference operator query #performance quote queries use operator must scan documents match first element expression result even index support query operation may long running particularly first element expression selective quote server 16042 fixed think case anymore;Improvement;2016-09-07T01:28:25.000+0000;Closed;2016-11-09T00:52:31.000+0000;Major - P3;0.5;4;3;1;0;1;21;1;0;4
DOCS;DOCS-8760;document kmipport encrypted storage engine usage add kmipport examples https docs mongodb com manual tutorial configure encryption;Improvement;2016-09-02T20:37:48.000+0000;Closed;2016-11-17T21:18:08.000+0000;Major - P3;1.0;3;1;0;0;0;19;1;0;4
DOCS;DOCS-8678;publish php library docs get rid edit github link add link generated api reference add redirects index html make deploy;Task;2016-08-25T19:14:56.000+0000;Closed;2016-08-29T16:14:00.000+0000;Major - P3;0.25;1;1;0;0;0;5;1;0;4
DOCS;DOCS-8681;rhel enterprise install documentation missing text yum example installing mongodb enterprise rhel using yum documentation tells users use specific repo file https docs mongodb com v3 0 tutorial install mongodb enterprise red hat #for latest 3 0 release mongodb enterprise 3 0 documentation file incorrect header install 3 2 mongodb used currently shown instead noformat mongodb enterprise namemongodb enterprise repositorybaseurlhttps repo mongodb com yum redhat releasever mongodb enterprise 3 0 basearch gpgcheck0enabled1 noformat noformat mongodb enterprise 3 0 namemongodb enterprise repositorybaseurlhttps repo mongodb com yum redhat releasever mongodb enterprise 3 0 basearch gpgcheck0enabled1 noformat;Bug;2016-08-26T18:42:45.000+0000;Closed;2016-09-08T16:12:58.000+0000;Major - P3;0.25;2;1;0;0;0;15;1;0;4
DOCS;DOCS-8703;comment mms core backup preparations txt page specifically calls ops manager 2 0 docs cloud manager;Bug;2016-08-30T15:36:05.000+0000;Closed;2016-09-08T17:50:46.000+0000;Major - P3;0.25;1;0;1;0;0;21;1;0;4
DOCS;DOCS-8706;extend options content type tools support commands mongotape introduces concept mongotool commands order document command specific options seems logical add command item would resolve mongotape commandname rendered;Task;2016-08-30T17:03:21.000+0000;Closed;2016-09-19T15:44:04.000+0000;Major - P3;0.5;1;0;0;0;0;22;1;0;4
DOCS;DOCS-8708;local mode configuration untarring tgz local mode configuration https docs opsmanager mongodb com current tutorial configure local mode step entitled populate ops manager servers tgz files mongodb binaries https docs opsmanager mongodb com current tutorial configure local mode #populate onprem servers tgz files mongodb binaries tells download binaries releases directory must untar well otherwise head daemons error message correct version mongodb cannot found automation needs tarball head daemons need untarred subdirectories change likely affect many sections page comment tutorial configure local mode txt;Improvement;2016-08-30T20:39:13.000+0000;Closed;2016-09-13T17:31:09.000+0000;Major - P3;0.5;3;0;0;0;0;15;1;0;4
DOCS;DOCS-8716;update node js driver playbook decimal support 3 4 feature document decimal features;Task;2016-08-31T19:55:56.000+0000;Closed;2016-10-19T17:02:26.000+0000;Major - P3;1.0;3;6;1;0;1;29;1;0;4
DOCS;DOCS-8771;atlas toc tweaks make connect cluster top level item change create create scaleso would go getting started create scale cluster connect cluster https docs atlas mongodb com connect cluster important first class sections connect cluster1 drivers2 mongodb compass example3 mongo shell;Task;2016-09-06T18:19:46.000+0000;Closed;2016-09-21T05:20:53.000+0000;Major - P3;0.5;3;0;1;0;0;8;1;0;4
DOCS;DOCS-8717;update ruby driver playbook decimal 3 4 feature document decimal features;Task;2016-08-31T19:56:41.000+0000;Closed;2016-10-13T16:23:10.000+0000;Major - P3;1.0;3;6;0;0;1;21;1;0;4
DOCS;DOCS-8719;ssl mentioned php driver docs http mongodb github io mongo php library notice results http mongodb github io mongo php library search htmlqsslwe ensure driver documentation example connection using ssl particularly mongodb atlas requiring;Improvement;2016-08-31T20:34:35.000+0000;Closed;2016-11-17T20:29:57.000+0000;Major - P3;1.0;6;6;4;0;1;21;1;0;4
DOCS;DOCS-8723;3 4 add maxstalenessseconds read pref settings something like client knows primary estimates secondarys staleness time checks secondary comparing last write date primarys primary client estimates secondarys staleness comparing last write date secondary advanced last write date;Task;2016-08-31T23:05:26.000+0000;Closed;2016-12-15T15:52:58.000+0000;Major - P3;0.5;3;5;12;0;1;46;1;0;4
DOCS;DOCS-8726;document hostnames ips ops mgr needs access downloading manifest db archives customers scaling large ops manager deployments access internet requires use local mode feature ops manager complex deployments pain since multiple files need download place possibly many ops mgr machines apps backup daemons also many file extension issues need uncompress archive etc many customers hit little gotchas causing additional pains customer wish configure firewalls special rules allow ops mgr machines talk specific hosts dont need local mode would great could document hosts ops mgr need connect far weve identified following download 10gen com opsmanager mongodb com fastdl mongodb orgim happy discuss provide background needed thanks;Task;2016-09-01T18:48:33.000+0000;Closed;2018-01-26T18:16:48.000+0000;Major - P3;0.1;12;4;0;1;0;44;1;0;4
DOCS;DOCS-8753;comment manual release notes 3 3 dev series reference txt typo search documetns;Bug;2016-09-02T12:47:51.000+0000;Closed;2016-09-02T14:10:12.000+0000;Minor - P4;0.25;1;1;0;0;0;7;0;0;7
DOCS;DOCS-8755;automation agent tar install explain avoid using var lib mongodb mms automation currently tar installation instructions automation agents specify create directory var lib mongodb mms automation organizations may prefer avoid using var lib achieved applying steps starting automation agent1 modifying binary download directory settings agents2 creating directory instead ensure ownership permissions 3 modifying automation agent configuration file change default directory path mmsconfigbackup steps might located advanced configuration section reference pages https docs opsmanager mongodb com current reference automation agent https docs cloudmanager mongodb com tutorial install automation agent archive download directory consistent across hosts group;Improvement;2016-09-02T18:21:23.000+0000;Closed;2016-10-18T15:54:04.000+0000;Minor - P4;0.5;4;0;1;0;1;23;0;0;7
DOCS;DOCS-8756;update node js driver playbook collation support 3 4 feature document collation;Task;2016-09-02T19:18:45.000+0000;Closed;2016-10-19T17:02:04.000+0000;Major - P3;1.0;1;5;0;0;1;20;1;0;4
DOCS;DOCS-8757;update ruby driver playbook collation 3 4 feature document collation;Task;2016-09-02T19:21:08.000+0000;Closed;2016-10-14T15:36:37.000+0000;Major - P3;1.0;2;4;0;0;1;19;1;0;4
DOCS;DOCS-8718;3 4 feature decimal update java driver playbook decimals;Task;2016-08-31T20:22:11.000+0000;Closed;2016-09-08T23:25:56.000+0000;Major - P3;1.0;1;1;0;0;1;17;1;0;4
DOCS;DOCS-9144;comment manual core replica set sync txt first two initial sync hyperlinks page make page bounce initial sync header already visible page context would include hrefs eliminate redundant page shuffling;Bug;2016-10-14T12:40:32.000+0000;Closed;2018-07-26T03:09:26.000+0000;Minor - P4;0.25;2;4;1;0;0;11;0;0;7
DOCS;DOCS-8865;mongodb atlas vpc peering atlas new peering functionality lets customers connect atlas aws vpcs mongodb clusters run customer owned non atlas aws vpcs provided vpcs region atlas vpc allows application servers access mongodb atlas clusters without go public internet need document concept peered connections new steps requesting peered connections;Task;2016-09-26T18:40:39.000+0000;Closed;2016-11-01T16:54:18.000+0000;Critical - P2;0.75;4;2;1;0;0;22;2;0;1
DOCS;DOCS-8868;users bulk delete unused mongodb processes new ui option bulk delete mongodb processes thedeployment processes list view;Task;2016-09-26T21:15:54.000+0000;Closed;2017-05-04T19:36:46.000+0000;Major - P3;0.3;2;2;0;0;1;32;1;0;4
DOCS;DOCS-9090;add redactclientlogdata mongos add redactclientlogdata mongos;Task;2016-10-05T17:39:57.000+0000;Closed;2016-12-02T20:46:51.000+0000;Critical - P2;0.25;1;2;1;1;1;16;2;0;1
DOCS;DOCS-9092;document bson dbpointer type deprecated similar docs 9085 dbpointer confused dbref also deprecated;Task;2016-10-05T18:27:19.000+0000;Closed;2016-10-07T15:53:48.000+0000;Trivial - P5;0.25;1;2;0;0;1;7;0;0;7
DOCS;DOCS-9093;getmore command docs say batchsize 0 0 invalid value batchsize documentation says batchsize non negative integer error thrown batchsize limit 0https docs mongodb com manual reference command getmore coderuby client mongoclient new localhost27017 102 times client test insert_one endclient test find limit 0 to_adebug mongodb localhost27017 admin find started findtest filter limit0 debug mongodb localhost27017 admin find succeeded 0 0021939999999999998sdebug mongodb localhost27017 admin getmore started getmore15001859357 collectiontest batchsize0 debug mongodb localhost27017 admin getmore failed batch size getmore must positive received 0 2 0 00036199999999999996smongoerroroperationfailure batch size getmore must positive received 0 2 users emily code driver mongo ruby driver lib mongo operation result rb256in validate code;Bug;2016-10-05T20:00:17.000+0000;Closed;2016-10-07T15:53:50.000+0000;Major - P3;0.25;2;4;1;0;1;10;1;0;4
DOCS;DOCS-9098;add daily monthly billing alerts atlas explain set alert billing thresholds received;Task;2016-10-06T17:41:13.000+0000;Closed;2017-01-27T18:40:40.000+0000;Major - P3;0.5;2;2;0;0;0;16;1;0;4
DOCS;DOCS-9099;explain reset 2fa atlas create page explains reset users 2fa settings simlilar explain cloud manager users difference cloud requires agent api key atlas user cannot access;Task;2016-10-06T17:51:53.000+0000;Closed;2017-08-23T23:49:24.000+0000;Major - P3;1.0;3;2;1;0;1;17;1;0;4
DOCS;DOCS-9100;giza support building option option mac os x currently due os x feature giza doesnt recognize difference option mongostat option mongostat unfortunate since options update giza add new field linkref well use build options case differences;Task;2016-10-06T18:07:18.000+0000;Closed;2016-10-11T18:46:56.000+0000;Major - P3;0.5;1;0;0;0;3;10;1;0;4
DOCS;DOCS-9101;rename bad clustershot count alert alert named inconsistent cluster snapshot count see cloudp 19010 confirm final wording pull request startedhttps github com 10gen mms docs pull 1232;Task;2016-10-06T18:48:36.000+0000;Closed;2016-10-24T14:08:55.000+0000;Major - P3;0.25;1;0;0;0;0;11;1;0;4
DOCS;DOCS-9089;thp platform notice provide good thp transparent huge pages documentation covering common cases cant provide documentation every platform add blurb top page explaining platforms described;Task;2016-10-05T16:25:47.000+0000;Closed;2016-10-05T16:41:32.000+0000;Major - P3;0.25;1;2;0;0;1;7;1;0;4
DOCS;DOCS-9103;explaining view may leak information original collection fields values warning docs;Task;2016-10-06T21:16:47.000+0000;Closed;2016-11-03T13:08:57.000+0000;Critical - P2;0.25;6;2;0;0;1;13;2;0;1
DOCS;DOCS-9120;explain using aggregation pipeline instead collection distinct better equivalent sql select distinct x customer didnt know aggregation pipelines knew maybe saw powerful trying equivalent select distinct field1 documentation used https docs mongodb com manual reference method db collection distinct suspect may also read https docs mongodb com manual reference sql comparison gives example select distinct status users db users distinct status ran problem hundreds thousands distinct values collection examining lead _bsonobj size 25448908 0x18451cc invalid size must 0 16793600 16mb _ tried use distinct command distinct values werent small set result size exceeded 16mb packing array result value threw exception reached max bson object size neither db collection distinct page https docs mongodb com manual reference command distinct #dbcmd distinct underlying db command highlight single array result means 16mb result size limit explain avoid get cursor instead like find command equivalent sql select command use aggregation pipeline per example https docs mongodb com manual reference operator aggregation group #retrieve distinct values think time start describing distinct command wrapper method convenience method limited result size point aggregation pipeline method _db mycollection aggregate group _id myfield _ fundamental way fetching distinct values;Task;2016-10-09T22:00:59.000+0000;Closed;2018-02-01T14:44:25.000+0000;Major - P3;0.25;3;3;0;0;0;17;1;0;4
DOCS;DOCS-9124;type add 3 4 decimal128 row available types 1 visit https docs mongodb com master reference operator query type #available types2 check v3 4 upcoming 3 decimal128 type 19 x13 row decimal alias missingthis available types page also note decimal128 type added 3 4 link https docs mongodb com master release notes 3 4 #decimal typesee also http bsonspec org spec html;Task;2016-10-10T19:50:57.000+0000;Closed;2016-10-18T18:05:09.000+0000;Major - P3;0.25;2;3;0;0;1;10;1;0;4
DOCS;DOCS-9125;comment docs ruby tutorials ruby driver projections txt doc bit date says 2 2 current whereas 2 3 importantly syntax changed tried find projection never manged make work look code see second arg find actually option hash pass projection work little update needs done guess;Bug;2016-10-11T08:23:07.000+0000;Closed;2016-12-12T17:13:46.000+0000;Major - P3;0.5;2;3;0;0;0;11;1;0;4
DOCS;DOCS-9127;comment manual core replica set arbiter txt suggest changing add arbiter sets even numbers members add arbiter sets even numbers voting members;Bug;2016-10-11T11:25:48.000+0000;Closed;2016-10-14T16:19:16.000+0000;Minor - P4;0.25;1;2;0;0;0;6;0;0;7
DOCS;DOCS-9132;add tutorial configure ssl bi connector evaluations working several organizations involved bi connector beta program obvious many organizations struggling configuring ssl evaluate bi connector see support 1826 therefore think necessary tutorial site walks someone process configuring ssl necessarily secure way experiment bi connector process painful number sas customers struggled put together document describes process creating required keys certs testing configuration document could likely serve starting point tutorial attach ticket;Improvement;2016-10-12T15:33:09.000+0000;Closed;2018-05-07T21:13:32.000+0000;Major - P3;0.5;6;4;0;0;0;50;1;0;4
DOCS;DOCS-9140;remove reference 32 bit msi files windows monitoring backup agents installation guide since dont support 32 bit msi windows monitoring backup agents remove reference 32 bit msi following documentscloud manager install update monitoring agent windows https docs cloudmanager mongodb com tutorial install monitoring agent windows install updatebackup agent windows https docs cloudmanager mongodb com tutorial install backup agent windows ops manager install update monitoring agent windows https docs opsmanager mongodb com current tutorial install monitoring agent windows install updatebackup agent windows https docs opsmanager mongodb com current tutorial install backup agent windows;Bug;2016-10-14T05:38:29.000+0000;Closed;2017-01-26T01:12:23.000+0000;Major - P3;0.25;2;3;0;0;0;23;1;0;4
DOCS;DOCS-9141;adding components ops manager firewall configuration graph graph firewall overview https docs opsmanager mongodb com current reference firewall configuration #overview ops manager documentation graph shows ports used ops manager traffic directions would nice also following components graph # backup daemon similar ops manager application pkg would nice add customer might configure ops manager application backup daemon different machines # ops manager application database running replica set # backup blockstore running replica set;Improvement;2016-10-14T05:51:05.000+0000;Closed;2017-01-24T16:53:13.000+0000;Major - P3;0.75;5;6;0;0;1;26;1;0;4
DOCS;DOCS-9108;comment docs ruby tutorials 5 1 0 mongoid installation txt wait_queue_timeout option said default 5 seconds actually 1 default mongo gem overridden mongoid either change doc say 1 code say 5;Bug;2016-10-07T09:23:20.000+0000;Closed;2017-01-13T21:27:56.000+0000;Minor - P4;0.25;4;4;0;0;0;13;0;0;7
DOCS;DOCS-8866;users show automation agent password add existing document herehttps docs cloudmanager mongodb com tutorial add monitored deployment automation #automation user authenticationthat show automation agent password ui;Task;2016-09-26T20:15:36.000+0000;Closed;2016-10-18T15:03:19.000+0000;Major - P3;0.25;1;0;1;0;0;20;1;0;4
DOCS;DOCS-9088;add note types buckets documentation release notes bucket stage https docs mongodb com manual release notes 3 3 dev series reference #pipe _s_bucket specifies boundaries argument contain values type slightly inaccurate since allowed mix numeric types described note bson types sort orders https docs mongodb com manual reference bson types #comparison sort order example 1 numberlong 2 numberint 3 valid specification boundaries also probably worth mentioning default different type entries boundaries;Task;2016-10-05T14:26:26.000+0000;Closed;2016-11-21T16:02:46.000+0000;Major - P3;0.25;4;1;1;0;0;14;1;0;4
DOCS;DOCS-8869;atlas users select mongodb version cluster mongodb 3 4 release atlas users able choose mongodb version build new cluster modal upgrade cluster v3 2 v3 4 though atlas im adding ticket om 3 4 epic tied 3 4 suite;Task;2016-09-26T21:36:36.000+0000;Closed;2016-11-14T20:31:50.000+0000;Major - P3;0.5;2;0;0;0;2;17;1;0;4
DOCS;DOCS-8872;update activeagentcount group cloud ops manager public api e g https docs cloudmanager mongodb com reference api groups #entity fieldsthe activeagentcount description could use following couple tweaks# instead monitoring agents total number active agents agent type example 2 monitoring agents 1 backend agent 5 automation agents value 8 # value refreshed every 30 minutes agents brought introduced value wont updated 30 minutes worst case;Task;2016-09-27T13:52:53.000+0000;Closed;2016-09-30T14:26:40.000+0000;Major - P3;0.25;1;0;0;0;0;12;1;0;4
DOCS;DOCS-8875;update cloud ops measures queued operations update docs queues chart alert queues api metric say ops cloud uses mongostat computations;Task;2016-09-27T21:23:38.000+0000;Closed;2016-10-18T15:01:48.000+0000;Major - P3;0.25;1;0;0;0;0;12;1;0;4
DOCS;DOCS-8888;currently recommendations sizing backup agents om docs recent sizing ticket customer asked cpu ram disk space requirements backup agents requirements specified docs backup agents mongodb permissions https docs opsmanager mongodb com current reference required access backup agent received sizing recommendations help 2771 think worth documenting future use;Task;2016-09-28T16:23:22.000+0000;Closed;2017-05-20T00:39:24.000+0000;Minor - P4;1.0;5;0;0;0;1;19;0;0;7
DOCS;DOCS-8973;allow exclusion project stage aggregation pipeline currently way easily specify project stage keep fields except particular one exception _id helpful limit amount data returned aggregation also needs done h3 examples codejs exclude single field db example insert _id 0 1 db example aggregate project 0 _id 0 db example aggregate project false means thing _id 0 exclude nested field db example drop db example insert _id 0 b 1 c 1 db example aggregate project b 0 _id 0 c 1 db example aggregate project b 0 means thing _id 0 c 1 exclude nested field array db example drop db example insert _id 0 b 1 c 1 b 2 c 2 db example aggregate project b 0 _id 0 c 1 c 2 db example aggregate project b 0 means thing _id 0 c 1 c 2 code;Task;2016-09-28T18:33:13.000+0000;Closed;2017-01-18T13:08:15.000+0000;Major - P3;0.5;4;1;3;0;1;27;1;0;4
DOCS;DOCS-8977;shell helper getcollectioninfos take optional query update documentation db getcollectioninfos method show takes optional filter argument like listcollections command;Task;2016-09-28T18:33:22.000+0000;Closed;2018-02-01T14:44:31.000+0000;Major - P3;0.25;2;1;1;0;0;15;1;0;4
DOCS;DOCS-9049;3 4 mention stricter createindexes validation release notes server 769 made createindexes command https docs mongodb com manual reference command createindexes validation stricter top level fields index specification fields may worth mentioning 3 4 release notes may users whose index creation scripts fail upgrade due invalid fields examples createindexes command execution succeed 3 2 fail 3 4 noformat db runcommand createindexes indexes key e 1 name e_1 invalidfield 1 db runcommand createindexes indexes key e 1 name e_1 v 2 invalidfield 1 noformat;Improvement;2016-09-29T13:34:46.000+0000;Closed;2016-10-28T17:34:09.000+0000;Critical - P2;0.25;5;3;4;0;1;18;2;0;1
DOCS;DOCS-9083;user show automation agent password auth ssl modal small addition docs 8866 changes made includes prerequisite adding existing deployment automation rst;Task;2016-10-04T19:25:49.000+0000;Closed;2016-11-04T21:38:04.000+0000;Major - P3;0.25;2;1;1;0;0;24;1;0;4
DOCS;DOCS-9053;public automation api update sharded zones collections docs automation api updated reflect new changes sharding zones collections fields fields speced documented exampleed https github com 10gen mms automation blob master go_planner config_specs clusterconfig_spec mdnew fields sharding managedsharding sharding tagsupdated fields sharding collections sharding shards x tagswe might also want add examples since zones concepts bit confusing cc bgrabar tony sansone;Task;2016-09-29T16:01:04.000+0000;Closed;2016-11-10T18:51:59.000+0000;Major - P3;0.5;2;0;0;0;0;17;1;0;4
DOCS;DOCS-9056;3 4 remove mongosniff documentation replace reference program mongosniff blurb saying removed 3 4 update release notes remove mentions pages manual pages mentioning programmongosniff codeshell source includes options mongod yaml use programmongosniff tool replay output source reference glossary txt packet capture format used programmongosniff record source reference program mongoreplay txtprogrammongosniff help investigate details source reference program mongosniff txtprogrammongosniff provides low level operation tracing sniffing view source reference program mongosniff txtinto database activity real time think programmongosniff source reference program mongosniff txttraffic programmongosniff frequently used driver source reference program mongosniff txt programmongosniff requires libpcap available source reference program mongosniff txtas alternative programmongosniff wireshark popular source reference program mongosniff txt build programmongosniff see build mongodb source reference program txtprogrammongostat programmongotop programmongosniff source reference program txt programmongosniff depends termlibpcap source reference program txt programmongosniff source release notes 3 0 txtall mongodb tools except programmongosniff code;Task;2016-09-29T21:51:53.000+0000;Closed;2016-10-21T15:10:39.000+0000;Major - P3;0.5;2;1;1;0;1;18;1;0;4
DOCS;DOCS-9065;cloud manager documentation missing description host mappings page hi cloud manager documentation doesnt seem describe host mappings page page available users believe described docs could fixedthanks tomer;Task;2016-10-02T07:14:57.000+0000;Closed;2017-05-03T13:24:24.000+0000;Major - P3;0.25;3;4;0;0;1;22;1;0;4
DOCS;DOCS-9071;comment manual tutorial configure ssl clients txt https docs mongodb com v3 2 tutorial configure ssl clients #connect mongodb instance ssl encryptionwe longer require quote changed version 3 0 running mongo ssl option must include either sslcafile sslallowinvalidcertificates quote rather use ssl use system certificate store;Bug;2016-10-03T19:14:38.000+0000;Closed;2018-08-16T18:17:38.000+0000;Major - P3;0.25;2;0;0;0;0;7;1;0;4
DOCS;DOCS-9072;3 4 rs configuration status updates optimes lastcommittedoptime ts timestamp 1468356966 2 numberlong 1 readconcernmajorityoptime ts timestamp 1468356966 2 numberlong 1 appliedoptime ts timestamp 1468356966 2 numberlong 1 durableoptime ts timestamp 1468356966 2 numberlong 1;Task;2016-10-04T00:48:00.000+0000;Closed;2016-11-09T15:48:39.000+0000;Critical - P2;0.5;1;0;3;0;1;14;2;0;1
DOCS;DOCS-9073;comment docs ruby installation txt update documentation reflect mongoid works jruby 9 1 x;Bug;2016-10-04T02:49:43.000+0000;Closed;2016-12-12T17:14:16.000+0000;Minor - P4;0.25;3;4;0;0;0;11;0;0;7
DOCS;DOCS-9077;update ldap page 3 4 changes update ldap page note windows mongodb deployments connect ldap servers using native api native ldap support allows mongodb deployments connect ldap servers without relying saslauthd saslauthd still supported deployments connecting pam;Task;2016-10-04T14:27:25.000+0000;Closed;2016-11-28T22:46:44.000+0000;Critical - P2;0.5;1;2;0;1;2;14;2;0;1
DOCS;DOCS-9054;comment mms troubleshooting txt https docs opsmanager mongodb com v2 0 troubleshooting #munin mentions installation epel repository red hat enterprise linux 6 may best link epel documentation found https fedoraproject org wiki epel faq#how_can_i_install_the_packages_from_the_epel_software_repository 3f epel repository recommend yum install munin node notice epel supports rhel6 rhel7 users utilize installation munin probably good idea mention support munin node installing third party repository risk user;Bug;2016-09-29T18:57:07.000+0000;Closed;2016-11-04T19:25:10.000+0000;Trivial - P5;0.5;2;0;0;0;0;18;0;0;7
DOCS;DOCS-6559;improve kerberos authentication page troubleshoot kerberos authentication page describes failure conditions kerberos deployments may encounter conditions seems pop using active directory linux mongodb servers maybe extend page cover configuration problems manifest integrating kdcs things think mention linux krb5 keytabs must contain principal names end realm realm capital string representation realm spns validated running setspn q spn ad correctly configured return one dn representing account spn attached spn suffixed realm appear keytab running klist k keytab linux using ad kdc mongodbs service account must user account cannot machine account using aes encryption active directory make sure ability use aes either enabled mongodb service account via msds supportedencryptiontypes property via policy setting network security configure encryption types allowed kerberos ktutil linux use algorithm ad uses generate salts options avoiding problem recommended use rc4 hmac use salt generate keytab file ad server move resulting file linux server noformat ktpass outfile keytab princ spn realm mapuser current userprincipalname crypto ptype krb5_nt_principal +rndpass noformat note change userprincipalname value princ use ktutil linux force use correct salt generate keytab entry using userprincipalname property principal name hexdump key create new keytab entry using spn realm principal name use hex dumped key looks like noformat ktutil add_entry password p userprincipalname realm e aes256 cts hmac sha1 96 k kvnopassword userprincipalname realm ktutil list kslot kvno principal 1 kvno userprincipalname realm 0xhexdump ktutil add_entry key p spn realm e aes256 cts hmac sha1 96 k kvnokey spn realm hex hexdumpktutil write_kt mongodb_ad keytab noformat;Bug;2015-11-09T18:16:15.000+0000;Open;2016-12-15T20:02:04.000+0000;Major - P3;2.0;7;3;0;1;0;37;1;1;5
DOCS;DOCS-6559;improve kerberos authentication page troubleshoot kerberos authentication page describes failure conditions kerberos deployments may encounter conditions seems pop using active directory linux mongodb servers maybe extend page cover configuration problems manifest integrating kdcs things think mention linux krb5 keytabs must contain principal names end realm realm capital string representation realm spns validated running setspn q spn ad correctly configured return one dn representing account spn attached spn suffixed realm appear keytab running klist k keytab linux using ad kdc mongodbs service account must user account cannot machine account using aes encryption active directory make sure ability use aes either enabled mongodb service account via msds supportedencryptiontypes property via policy setting network security configure encryption types allowed kerberos ktutil linux use algorithm ad uses generate salts options avoiding problem recommended use rc4 hmac use salt generate keytab file ad server move resulting file linux server noformat ktpass outfile keytab princ spn realm mapuser current userprincipalname crypto ptype krb5_nt_principal +rndpass noformat note change userprincipalname value princ use ktutil linux force use correct salt generate keytab entry using userprincipalname property principal name hexdump key create new keytab entry using spn realm principal name use hex dumped key looks like noformat ktutil add_entry password p userprincipalname realm e aes256 cts hmac sha1 96 k kvnopassword userprincipalname realm ktutil list kslot kvno principal 1 kvno userprincipalname realm 0xhexdump ktutil add_entry key p spn realm e aes256 cts hmac sha1 96 k kvnokey spn realm hex hexdumpktutil write_kt mongodb_ad keytab noformat;Bug;2015-11-09T18:16:15.000+0000;Open;2016-04-12T15:16:18.000+0000;Major - P3;2.0;7;3;0;1;0;37;1;1;5
DOCS;DOCS-5275;update overview cover workflow ui diagrams would good add sections beneath diagram precise names stage show ui ensure easier cross referencing;Bug;2015-04-24T14:47:00.000+0000;Closed;2016-05-06T20:12:19.000+0000;Major - P3;2.0;3;0;0;0;0;18;1;1;5
DOCS;DOCS-5465;restore backup doesnt integrate potential automation users example see https docs opsmanager mongodb com v1 6 tutorial restore replica set steps context using automation follow steps existing hardware make new directories would invalidate automation config deployment guide restore using automation;Bug;2015-05-19T17:19:56.000+0000;Closed;2016-04-21T02:15:38.000+0000;Major - P3;2.0;5;5;3;1;0;19;1;1;5
DOCS;DOCS-5509;include diagram ops manager documentation multi datacenter configuration https docs opsmanager mongodb com current tutorial assign snapshot stores data center;Task;2015-05-29T12:40:51.000+0000;Closed;2016-06-22T00:20:40.000+0000;Major - P3;2.0;6;6;1;0;0;41;1;1;5
DOCS;DOCS-5550;bring backup lifecycle ops manager docs changedwe document states backup job go according ui someone seeing ui search find docs described;Improvement;2015-06-03T15:41:54.000+0000;Closed;2016-04-20T21:06:11.000+0000;Major - P3;2.0;7;0;1;0;0;29;1;1;5
DOCS;DOCS-7760;comment mms tutorial install monitoring agent rpm package txt step reference install directory indication directory linux find locate file would nice instructions told us install dir;Bug;2016-04-27T14:33:43.000+0000;Closed;2016-07-27T19:10:40.000+0000;Major - P3;2.0;2;1;0;0;1;25;1;1;5
DOCS;DOCS-8106;tutorial high availability writes insert workloads use tag aware sharding sections 3 2 zones 3 4tutorial written https docs google com document 1rnonu gs_ct8qh rc0eg4phe1cynobjse8oo8ipytuu edit#headingh k46g0zrpajgb;Improvement;2016-06-14T20:41:21.000+0000;Closed;2016-10-07T15:12:59.000+0000;Major - P3;2.0;3;5;0;0;0;31;1;1;5
DOCS;DOCS-8121;3 4 crud diagnostics change see linked pm ticket scope spec;Task;2016-06-17T13:30:27.000+0000;Closed;2016-11-11T21:22:10.000+0000;Major - P3;2.0;4;5;0;0;1;26;1;1;5
DOCS;DOCS-8140;document new balancer control commands deprecation old shells balancer control scripts prior v3 4 start stopbalancer shell scripts using config settings section plus state balancer lock order set balancer state sharding 3 4 balancer running csrs primary permanently holds balancer lock order prevent legacy 3 2 mongos instance attempting balancing since old shell scripts start stopbalancer relied state balancer lock determine whether running change old scripts longer work new way interact balancer 3 4 startbalancer stopbalancer balancerstatus commands way work startbalancer starts balancer thread wait balancer round stopbalancer waits active balancer round complete stops balancer balancing occur startbalancer called balancerstatus returns information run time status balancer information available primary secondary meaningful read primary mode string state balancer one full balancer active necessarily balancing moment balancer stopped chunk movements inbalancerround boolean indicates whether balancer currently actively moving chunks sleeping numbalancerrounds number indicates number balancer rounds done since node last started value persisted anywhere reset 0 node restart remain last value node primary balancer stopped backwards compatibilitythis section backwards compatibility start stopbalancer shell scripts 3 4 shell backwards compatible sharded clusters running components 3 2 earlier config shards mongos 3 2 earlier shell compatible 3 4 clusters clusters process upgraded following rules applyif csrs config server primary upgraded 3 4 shards mongos neither old shell balancer control work 3 4 one order able control balancer state one mongos instance needs spawned balancer control commands available;Task;2016-06-21T13:23:55.000+0000;Closed;2016-11-28T22:08:16.000+0000;Critical - P2;1.5;6;3;2;0;4;44;2;1;2
DOCS;DOCS-8172;configurable snapshot schedule users configure snapshot schedules predictable times day changes;Task;2016-06-24T18:34:17.000+0000;Closed;2016-11-04T19:25:21.000+0000;Major - P3;2.0;4;3;0;0;2;48;1;1;5
